model-cv-0,0,0.15,0.0838,0.18,0.0838
model-cv-0,1,0.18,0.0802,0.25,0.0802
model-cv-0,2,0.3,0.0737,0.31,0.0752
model-cv-0,3,0.29,0.0742,0.33,0.0737
model-cv-0,4,0.27,0.074,0.34,0.073
model-cv-0,5,0.37,0.0714,0.35,0.0725
model-cv-0,6,0.33,0.0712,0.35,0.0716
model-cv-0,7,0.37,0.0696,0.36,0.0712
model-cv-0,8,0.33,0.0686,0.37,0.0706
model-cv-0,9,0.35,0.0725,0.37,0.0705
model-cv-0,10,0.36,0.0681,0.37,0.0704
model-cv-0,11,0.33,0.0704,0.37,0.0705
model-cv-0,12,0.38,0.0688,0.37,0.0702
model-cv-0,13,0.36,0.0696,0.38,0.0697
model-cv-0,14,0.33,0.0691,0.38,0.0695
model-cv-0,15,0.39,0.068,0.38,0.0697
model-cv-0,16,0.4,0.0696,0.38,0.0692
model-cv-0,17,0.38,0.068,0.38,0.0694
model-cv-0,18,0.34,0.0696,0.39,0.0688
model-cv-0,19,0.33,0.0701,0.39,0.0688
model-cv-0,20,0.38,0.0706,0.39,0.0692
model-cv-0,21,0.38,0.0686,0.4,0.0679
model-cv-0,22,0.37,0.0681,0.39,0.0686
model-cv-0,23,0.4,0.0653,0.41,0.0675
model-cv-0,24,0.42,0.0673,0.41,0.0674
model-cv-0,25,0.4,0.067,0.41,0.0673
model-cv-0,26,0.37,0.0674,0.41,0.0675
model-cv-0,27,0.47,0.064,0.41,0.0674
model-cv-0,28,0.33,0.0689,0.43,0.0665
model-cv-0,29,0.39,0.0684,0.42,0.0667
model-cv-0,30,0.42,0.0679,0.42,0.0668
model-cv-0,31,0.42,0.0638,0.42,0.0669
model-cv-0,32,0.36,0.0683,0.43,0.066
model-cv-0,33,0.4,0.0671,0.44,0.0662
model-cv-0,34,0.38,0.0667,0.42,0.0668
model-cv-0,35,0.48,0.0647,0.43,0.0666
model-cv-0,36,0.47,0.0641,0.43,0.0664
model-cv-0,37,0.42,0.0672,0.43,0.0661
model-cv-0,38,0.5,0.0625,0.43,0.0662
model-cv-0,39,0.41,0.0661,0.44,0.0659
model-cv-0,40,0.45,0.0662,0.43,0.0662
model-cv-0,41,0.46,0.0643,0.44,0.0656
model-cv-0,42,0.4,0.0675,0.44,0.0659
model-cv-0,43,0.49,0.0647,0.43,0.0661
model-cv-0,44,0.39,0.0665,0.44,0.0657
model-cv-0,45,0.47,0.0637,0.44,0.0656
model-cv-0,46,0.4,0.0641,0.43,0.0655
model-cv-0,47,0.39,0.0661,0.44,0.0658
model-cv-0,48,0.45,0.0641,0.43,0.0656
model-cv-0,49,0.42,0.0664,0.44,0.0653
model-cv-0,50,0.42,0.0669,0.43,0.0654
model-cv-0,51,0.41,0.0673,0.44,0.0653
model-cv-0,52,0.42,0.0612,0.44,0.0657
model-cv-0,53,0.38,0.0646,0.44,0.0653
model-cv-0,54,0.45,0.0651,0.44,0.0649
model-cv-0,55,0.36,0.0677,0.45,0.0652
model-cv-0,56,0.4,0.0651,0.44,0.0649
model-cv-0,57,0.42,0.0645,0.45,0.0649
model-cv-0,58,0.38,0.0663,0.45,0.0646
model-cv-0,59,0.44,0.0645,0.44,0.0649
model-cv-0,60,0.42,0.0649,0.44,0.0655
model-cv-0,61,0.44,0.0659,0.45,0.065
model-cv-0,62,0.42,0.0618,0.45,0.0648
model-cv-0,63,0.44,0.0644,0.45,0.0647
model-cv-0,64,0.41,0.0668,0.45,0.0652
model-cv-0,65,0.38,0.0671,0.45,0.0648
model-cv-0,66,0.45,0.0649,0.45,0.0648
model-cv-0,67,0.47,0.0637,0.44,0.0647
model-cv-0,68,0.36,0.0643,0.45,0.0645
model-cv-0,69,0.42,0.0662,0.45,0.0647
model-cv-0,70,0.39,0.0667,0.45,0.0649
model-cv-0,71,0.41,0.0627,0.44,0.0647
model-cv-0,72,0.35,0.0667,0.45,0.0644
model-cv-0,73,0.4,0.0663,0.45,0.0645
model-cv-0,74,0.46,0.0621,0.46,0.0644
model-cv-0,75,0.47,0.063,0.45,0.0646
model-cv-0,76,0.42,0.0658,0.45,0.0647
model-cv-0,77,0.44,0.0635,0.45,0.0643
model-cv-0,78,0.4,0.0661,0.46,0.0642
model-cv-0,79,0.42,0.0653,0.45,0.0646
model-cv-0,80,0.47,0.0631,0.45,0.0647
model-cv-0,81,0.39,0.0661,0.45,0.0645
model-cv-0,82,0.38,0.0664,0.46,0.0641
model-cv-0,83,0.41,0.0687,0.46,0.0642
model-cv-0,84,0.41,0.0655,0.45,0.0647
model-cv-0,85,0.42,0.0641,0.45,0.0641
model-cv-0,86,0.47,0.063,0.45,0.064
model-cv-0,87,0.42,0.0636,0.46,0.0642
model-cv-0,88,0.38,0.0683,0.45,0.0647
model-cv-0,89,0.4,0.0636,0.46,0.0638
model-cv-0,90,0.44,0.0663,0.46,0.0644
model-cv-0,91,0.37,0.0687,0.45,0.0641
model-cv-0,92,0.42,0.0639,0.45,0.0646
model-cv-0,93,0.43,0.065,0.45,0.0639
model-cv-0,94,0.39,0.0674,0.45,0.0645
model-cv-0,95,0.44,0.0631,0.44,0.0648
model-cv-0,96,0.44,0.0645,0.46,0.0639
model-cv-0,97,0.41,0.0641,0.46,0.0638
model-cv-0,98,0.41,0.0661,0.46,0.0644
model-cv-0,99,0.42,0.0649,0.46,0.064
model-cv-0,100,0.42,0.0666,0.45,0.0646
model-cv-0,101,0.42,0.0653,0.46,0.0641
model-cv-0,102,0.41,0.0646,0.44,0.0649
model-cv-0,103,0.38,0.0641,0.45,0.0646
model-cv-0,104,0.39,0.0665,0.46,0.064
model-cv-0,105,0.46,0.0634,0.45,0.0646
model-cv-0,106,0.46,0.0637,0.46,0.0642
model-cv-0,107,0.4,0.0634,0.46,0.0643
model-cv-0,108,0.47,0.0643,0.45,0.0641
model-cv-0,109,0.42,0.066,0.45,0.0646
model-cv-0,110,0.43,0.0667,0.45,0.0643
model-cv-0,111,0.42,0.0634,0.46,0.0643
model-cv-0,112,0.35,0.0682,0.45,0.0645
model-cv-0,113,0.41,0.0653,0.46,0.0642
model-cv-0,114,0.42,0.0653,0.46,0.0642
model-cv-0,115,0.41,0.0661,0.46,0.0643
model-cv-0,116,0.4,0.0656,0.46,0.0641
model-cv-0,117,0.42,0.0653,0.45,0.0646
model-cv-0,118,0.42,0.0638,0.46,0.0638
model-cv-0,119,0.44,0.0634,0.46,0.0641
model-cv-0,120,0.44,0.0637,0.45,0.0647
model-cv-0,121,0.38,0.0676,0.45,0.0644
model-cv-0,122,0.4,0.0657,0.46,0.0639
model-cv-0,123,0.42,0.0634,0.46,0.064
model-cv-0,124,0.45,0.0642,0.46,0.064
model-cv-0,125,0.44,0.0649,0.46,0.0642
model-cv-0,126,0.44,0.0655,0.46,0.0636
model-cv-0,127,0.43,0.0632,0.46,0.0638
model-cv-0,128,0.37,0.0663,0.45,0.064
model-cv-0,129,0.38,0.0666,0.45,0.0647
model-cv-0,130,0.44,0.0602,0.45,0.0643
model-cv-0,131,0.41,0.0672,0.46,0.0635
model-cv-0,132,0.42,0.0653,0.45,0.0643
model-cv-0,133,0.38,0.0661,0.45,0.0646
model-cv-0,134,0.47,0.0612,0.46,0.0638
model-cv-0,135,0.4,0.0655,0.47,0.0635
model-cv-0,136,0.44,0.0635,0.45,0.064
model-cv-0,137,0.44,0.0622,0.46,0.0637
model-cv-0,138,0.4,0.0639,0.46,0.0636
model-cv-0,139,0.41,0.0654,0.46,0.0639
model-cv-0,140,0.38,0.0676,0.46,0.0638
model-cv-0,141,0.41,0.0646,0.45,0.0642
model-cv-0,142,0.45,0.0624,0.45,0.064
model-cv-0,143,0.44,0.0662,0.45,0.0646
model-cv-0,144,0.43,0.0639,0.46,0.0639
model-cv-0,145,0.44,0.0628,0.46,0.0638
model-cv-0,146,0.45,0.0656,0.46,0.064
model-cv-0,147,0.44,0.0636,0.46,0.0637
model-cv-0,148,0.41,0.0652,0.45,0.0641
model-cv-0,149,0.41,0.0683,0.46,0.0643
model-cv-0,150,0.42,0.0644,0.46,0.0638
model-cv-0,151,0.47,0.061,0.46,0.064
model-cv-0,152,0.36,0.0691,0.46,0.0639
model-cv-0,153,0.43,0.0642,0.46,0.0639
model-cv-0,154,0.43,0.064,0.45,0.0641
model-cv-0,155,0.45,0.0635,0.45,0.0639
model-cv-0,156,0.41,0.066,0.46,0.0639
model-cv-0,157,0.42,0.063,0.46,0.064
model-cv-0,158,0.41,0.0663,0.46,0.0637
model-cv-0,159,0.45,0.0635,0.46,0.0641
model-cv-0,160,0.46,0.0647,0.45,0.0642
model-cv-0,161,0.48,0.0621,0.44,0.0645
model-cv-0,162,0.44,0.0634,0.46,0.0635
model-cv-0,163,0.4,0.0623,0.46,0.0637
model-cv-0,164,0.43,0.0618,0.46,0.0635
model-cv-0,165,0.44,0.0643,0.45,0.0639
model-cv-0,166,0.46,0.0628,0.45,0.0639
model-cv-0,167,0.37,0.0659,0.46,0.0636
model-cv-0,168,0.4,0.0656,0.46,0.0633
model-cv-0,169,0.38,0.0659,0.45,0.0643
model-cv-0,170,0.41,0.0636,0.47,0.0635
model-cv-0,171,0.43,0.0626,0.47,0.0635
model-cv-0,172,0.42,0.0641,0.46,0.0637
model-cv-0,173,0.42,0.0645,0.46,0.0636
model-cv-0,174,0.45,0.0636,0.46,0.0637
model-cv-0,175,0.46,0.0637,0.45,0.0642
