model-cv-0,0,0.2,0.0871,0.22,0.0871
model-cv-0,1,0.25,0.0808,0.26,0.0818
model-cv-0,2,0.28,0.077,0.3,0.0765
model-cv-0,3,0.34,0.0743,0.34,0.0737
model-cv-0,4,0.39,0.0717,0.37,0.0721
model-cv-0,5,0.34,0.0719,0.38,0.0707
model-cv-0,6,0.38,0.0685,0.39,0.0687
model-cv-0,7,0.38,0.0701,0.4,0.0689
model-cv-0,8,0.43,0.067,0.41,0.0675
model-cv-0,9,0.41,0.0652,0.42,0.0662
model-cv-0,10,0.39,0.0663,0.42,0.0665
model-cv-0,11,0.43,0.0655,0.43,0.0661
model-cv-0,12,0.44,0.0648,0.43,0.0655
model-cv-0,13,0.42,0.0658,0.44,0.0647
model-cv-0,14,0.42,0.0649,0.44,0.0648
model-cv-0,15,0.44,0.0654,0.45,0.0642
model-cv-0,16,0.42,0.0652,0.45,0.0642
model-cv-0,17,0.44,0.0639,0.45,0.064
model-cv-0,18,0.46,0.064,0.45,0.064
model-cv-0,19,0.46,0.0619,0.46,0.0633
model-cv-0,20,0.43,0.0638,0.45,0.0636
model-cv-0,21,0.46,0.0618,0.46,0.0634
model-cv-0,22,0.44,0.0634,0.46,0.0633
model-cv-0,23,0.44,0.0621,0.45,0.0634
model-cv-0,24,0.46,0.0627,0.47,0.0629
model-cv-0,25,0.46,0.0615,0.46,0.0632
model-cv-0,26,0.44,0.0628,0.46,0.0631
model-cv-0,27,0.45,0.0632,0.46,0.0631
model-cv-0,28,0.46,0.0617,0.47,0.0627
model-cv-0,29,0.45,0.0615,0.47,0.0626
model-cv-0,30,0.42,0.0636,0.46,0.0626
model-cv-0,31,0.46,0.0626,0.47,0.0626
model-cv-0,32,0.5,0.0612,0.47,0.062
model-cv-0,33,0.46,0.0623,0.47,0.0625
model-cv-0,34,0.47,0.0622,0.47,0.0625
model-cv-0,35,0.44,0.0634,0.47,0.0624
model-cv-0,36,0.47,0.061,0.47,0.0621
model-cv-0,37,0.44,0.0639,0.47,0.0623
model-cv-0,38,0.48,0.0617,0.47,0.0625
model-cv-0,39,0.46,0.0622,0.47,0.062
model-cv-0,40,0.45,0.0621,0.47,0.0616
model-cv-0,41,0.48,0.0618,0.47,0.0617
model-cv-0,42,0.44,0.0631,0.47,0.062
model-cv-0,43,0.49,0.0605,0.48,0.0615
model-cv-0,44,0.45,0.0628,0.47,0.0618
model-cv-0,45,0.42,0.0643,0.48,0.062
model-cv-0,46,0.48,0.0621,0.47,0.0619
model-cv-0,47,0.45,0.0624,0.48,0.0618
model-cv-0,48,0.47,0.0625,0.47,0.062
model-cv-0,49,0.43,0.0638,0.48,0.0615
model-cv-0,50,0.46,0.0629,0.48,0.0619
model-cv-0,51,0.48,0.0606,0.48,0.0614
model-cv-0,52,0.44,0.062,0.47,0.0619
model-cv-0,53,0.42,0.0642,0.48,0.0616
model-cv-0,54,0.47,0.0607,0.47,0.062
model-cv-0,55,0.48,0.0606,0.48,0.0618
model-cv-0,56,0.47,0.0619,0.47,0.0618
model-cv-0,57,0.47,0.062,0.48,0.0617
model-cv-0,58,0.46,0.0625,0.47,0.0618
model-cv-0,59,0.44,0.0626,0.48,0.0618
model-cv-0,60,0.45,0.0621,0.48,0.0614
model-cv-0,61,0.46,0.0623,0.48,0.0619
model-cv-0,62,0.46,0.0617,0.48,0.0618
model-cv-0,63,0.45,0.0619,0.48,0.0616
model-cv-0,64,0.41,0.0641,0.47,0.0616
model-cv-0,65,0.46,0.0625,0.47,0.0619
model-cv-0,66,0.47,0.0622,0.47,0.0617
model-cv-0,67,0.46,0.0624,0.48,0.0613
model-cv-0,68,0.47,0.0612,0.48,0.0614
model-cv-0,69,0.47,0.0618,0.48,0.0618
model-cv-0,70,0.46,0.063,0.48,0.0614
model-cv-0,71,0.46,0.0624,0.48,0.0615
model-cv-0,72,0.47,0.0608,0.48,0.0614
model-cv-0,73,0.45,0.062,0.48,0.0615
model-cv-0,74,0.47,0.0618,0.48,0.0612
model-cv-0,75,0.47,0.0622,0.47,0.0615
model-cv-0,76,0.47,0.0625,0.48,0.0615
