model-cv-0,0,1.0,0.0003,0.17,0.2851
model-cv-0,1,1.0,0.0001,0.17,0.2804
model-cv-0,2,1.0,0.0002,0.17,0.2839
model-cv-0,3,1.0,0.0001,0.17,0.2799
model-cv-0,4,1.0,0.0001,0.17,0.2805
model-cv-0,5,1.0,0.0002,0.17,0.2729
model-cv-0,6,1.0,0.0002,0.17,0.2828
model-cv-0,7,1.0,0.0001,0.17,0.2829
model-cv-0,8,1.0,0.0003,0.17,0.2705
model-cv-0,9,1.0,0.0001,0.17,0.2774
model-cv-0,10,1.0,0.0002,0.17,0.277
model-cv-0,11,1.0,0.0002,0.17,0.2834
model-cv-0,12,1.0,0.0002,0.17,0.2821
model-cv-0,13,1.0,0.0002,0.17,0.2717
model-cv-0,14,1.0,0.0002,0.17,0.2732
model-cv-0,15,1.0,0.0001,0.17,0.2807
model-cv-0,16,1.0,0.0003,0.17,0.2817
model-cv-0,17,1.0,0.0002,0.17,0.2726
model-cv-0,18,1.0,0.0002,0.17,0.2765
model-cv-0,19,1.0,0.0001,0.17,0.282
model-cv-0,20,1.0,0.0001,0.17,0.2745
model-cv-0,21,1.0,0.0002,0.17,0.2731
model-cv-0,22,1.0,0.0002,0.17,0.272
model-cv-0,23,1.0,0.0003,0.17,0.2825
model-cv-0,24,1.0,0.0001,0.17,0.2731
model-cv-0,25,1.0,0.0001,0.17,0.2798
model-cv-0,26,1.0,0.0001,0.17,0.2775
model-cv-0,27,1.0,0.0003,0.17,0.2695
model-cv-0,28,1.0,0.0002,0.17,0.2739
model-cv-0,29,1.0,0.0001,0.17,0.2741
model-cv-0,30,1.0,0.0001,0.17,0.2714
model-cv-0,31,1.0,0.0002,0.17,0.2738
model-cv-0,32,1.0,0.0002,0.17,0.2733
model-cv-0,33,1.0,0.0001,0.17,0.2748
model-cv-0,34,1.0,0.0001,0.17,0.2732
model-cv-0,35,1.0,0.0002,0.17,0.2732
model-cv-0,36,1.0,0.0002,0.17,0.2712
model-cv-0,37,1.0,0.0001,0.17,0.2717
model-cv-0,38,1.0,0.0001,0.17,0.2739
model-cv-0,39,1.0,0.0002,0.17,0.2755
model-cv-0,40,1.0,0.0001,0.17,0.273
model-cv-0,41,1.0,0.0002,0.17,0.271
model-cv-0,42,1.0,0.0002,0.17,0.2728
model-cv-0,43,1.0,0.0002,0.17,0.2702
model-cv-0,44,1.0,0.0001,0.17,0.2738
model-cv-0,45,1.0,0.0001,0.17,0.2738
model-cv-0,46,1.0,0.0001,0.17,0.2741
model-cv-0,47,1.0,0.0001,0.17,0.2744
model-cv-0,48,1.0,0.0002,0.17,0.2707
model-cv-0,49,1.0,0.0001,0.17,0.2743
model-cv-0,50,1.0,0.0001,0.17,0.2722
model-cv-0,51,1.0,0.0003,0.17,0.2728
model-cv-0,52,1.0,0.0001,0.17,0.2811
model-cv-0,53,1.0,0.0001,0.17,0.2748
model-cv-0,54,1.0,0.0004,0.17,0.2793
model-cv-0,55,1.0,0.0001,0.17,0.2782
model-cv-0,56,1.0,0.0002,0.17,0.2715
model-cv-0,57,1.0,0.0002,0.17,0.2761
model-cv-0,58,1.0,0.0001,0.17,0.2724
model-cv-0,59,1.0,0.0002,0.17,0.2827
model-cv-0,60,1.0,0.0001,0.17,0.2765
model-cv-0,61,1.0,0.0002,0.17,0.2762
model-cv-0,62,1.0,0.0,0.17,0.2767
model-cv-0,63,1.0,0.0002,0.17,0.27
model-cv-0,64,1.0,0.0003,0.17,0.2706
model-cv-0,65,1.0,0.0002,0.17,0.2727
model-cv-0,66,1.0,0.0001,0.17,0.2815
model-cv-0,67,1.0,0.0001,0.17,0.2797
model-cv-0,68,1.0,0.0001,0.17,0.279
model-cv-0,69,1.0,0.0002,0.17,0.2832
model-cv-0,70,1.0,0.0001,0.17,0.2835
model-cv-0,71,1.0,0.0002,0.17,0.2712
model-cv-0,72,1.0,0.0001,0.17,0.2771
model-cv-0,73,1.0,0.0002,0.17,0.271
model-cv-0,74,1.0,0.0001,0.17,0.2752
model-cv-0,75,1.0,0.0001,0.17,0.2773
model-cv-0,76,1.0,0.0001,0.17,0.2744
model-cv-0,77,1.0,0.0002,0.17,0.27
model-cv-0,78,1.0,0.0001,0.17,0.2783
model-cv-0,79,1.0,0.0001,0.17,0.2787
model-cv-0,80,1.0,0.0001,0.17,0.2739
model-cv-0,81,1.0,0.0001,0.17,0.2747
model-cv-0,82,1.0,0.0002,0.17,0.2717
model-cv-0,83,1.0,0.0002,0.17,0.2735
model-cv-0,84,1.0,0.0003,0.17,0.2702
model-cv-0,85,1.0,0.0001,0.17,0.2767
model-cv-0,86,1.0,0.0003,0.17,0.2833
model-cv-0,87,1.0,0.0001,0.17,0.2784
model-cv-0,88,1.0,0.0001,0.17,0.2793
model-cv-0,89,1.0,0.0002,0.17,0.2834
model-cv-0,90,1.0,0.0001,0.17,0.2752
model-cv-0,91,1.0,0.0001,0.17,0.2742
model-cv-0,92,1.0,0.0001,0.17,0.2802
model-cv-0,93,1.0,0.0004,0.17,0.2763
model-cv-0,94,1.0,0.0002,0.17,0.2844
model-cv-0,95,1.0,0.0002,0.17,0.2698
model-cv-0,96,1.0,0.0002,0.17,0.2701
model-cv-0,97,1.0,0.0002,0.17,0.2821
model-cv-0,98,1.0,0.0002,0.17,0.2815
model-cv-0,99,1.0,0.0002,0.17,0.2816
