model-cv-0,0,0.37,0.1212,0.34,0.1226
model-cv-0,1,0.39,0.1112,0.38,0.1156
model-cv-0,2,0.47,0.1086,0.41,0.1127
model-cv-0,3,0.43,0.111,0.41,0.1117
model-cv-0,4,0.52,0.1035,0.42,0.1112
model-cv-0,5,0.47,0.1036,0.43,0.1097
model-cv-0,6,0.51,0.1013,0.43,0.1097
model-cv-0,7,0.4,0.1104,0.43,0.1088
model-cv-0,8,0.51,0.1028,0.44,0.1087
model-cv-0,9,0.47,0.1049,0.44,0.1093
model-cv-0,10,0.44,0.1049,0.44,0.1088
model-cv-0,11,0.48,0.1029,0.45,0.1073
model-cv-0,12,0.44,0.1021,0.45,0.1079
model-cv-0,13,0.44,0.1061,0.45,0.1079
model-cv-0,14,0.47,0.1063,0.44,0.1076
model-cv-0,15,0.46,0.1051,0.45,0.1072
model-cv-0,16,0.51,0.0985,0.46,0.1069
model-cv-0,17,0.44,0.1069,0.45,0.107
model-cv-0,18,0.4,0.1033,0.45,0.107
model-cv-0,19,0.42,0.1077,0.45,0.1073
model-cv-0,20,0.56,0.1012,0.44,0.1077
model-cv-0,21,0.51,0.1057,0.45,0.1074
model-cv-0,22,0.38,0.1112,0.46,0.107
model-cv-0,23,0.47,0.1024,0.45,0.1067
model-cv-0,24,0.49,0.1044,0.46,0.106
model-cv-0,25,0.48,0.1037,0.46,0.1065
model-cv-0,26,0.47,0.1056,0.45,0.1071
model-cv-0,27,0.45,0.1054,0.45,0.1064
model-cv-0,28,0.5,0.1059,0.45,0.1075
model-cv-0,29,0.47,0.1045,0.46,0.1067
model-cv-0,30,0.42,0.103,0.46,0.1062
model-cv-0,31,0.46,0.1025,0.46,0.1058
model-cv-0,32,0.54,0.0996,0.46,0.1064
model-cv-0,33,0.43,0.1066,0.47,0.1057
model-cv-0,34,0.58,0.0938,0.46,0.1057
model-cv-0,35,0.54,0.1034,0.46,0.1069
model-cv-0,36,0.5,0.0973,0.46,0.1054
model-cv-0,37,0.49,0.1054,0.46,0.1062
model-cv-0,38,0.52,0.0973,0.46,0.1064
model-cv-0,39,0.55,0.0947,0.47,0.1051
model-cv-0,40,0.45,0.1095,0.46,0.1064
model-cv-0,41,0.47,0.103,0.46,0.1062
model-cv-0,42,0.46,0.1015,0.46,0.1067
model-cv-0,43,0.43,0.1058,0.47,0.1052
model-cv-0,44,0.52,0.1006,0.47,0.1057
model-cv-0,45,0.49,0.101,0.46,0.1064
model-cv-0,46,0.41,0.0977,0.45,0.1058
model-cv-0,47,0.44,0.1046,0.47,0.1054
model-cv-0,48,0.43,0.1031,0.46,0.1055
model-cv-0,49,0.47,0.0998,0.46,0.1055
model-cv-0,50,0.51,0.0998,0.46,0.1059
model-cv-0,51,0.47,0.105,0.46,0.1053
model-cv-0,52,0.53,0.1006,0.46,0.1059
model-cv-0,53,0.49,0.1021,0.46,0.1058
model-cv-0,54,0.38,0.1083,0.46,0.1063
model-cv-0,55,0.51,0.1066,0.47,0.1065
model-cv-0,56,0.49,0.1056,0.46,0.106
model-cv-0,57,0.56,0.1019,0.46,0.1057
model-cv-0,58,0.5,0.1024,0.46,0.1054
model-cv-0,59,0.45,0.1061,0.46,0.1064
model-cv-0,60,0.5,0.1043,0.47,0.1055
model-cv-0,61,0.53,0.0978,0.48,0.1045
model-cv-0,62,0.44,0.1012,0.46,0.1057
model-cv-0,63,0.42,0.1074,0.46,0.107
