model-cv-0,0,0.14,0.0854,0.17,0.0863
model-cv-0,1,0.19,0.0844,0.17,0.0851
model-cv-0,2,0.16,0.0837,0.17,0.0847
model-cv-0,3,0.25,0.0829,0.17,0.085
model-cv-0,4,0.23,0.0833,0.17,0.0847
model-cv-0,5,0.25,0.0824,0.17,0.0844
model-cv-0,6,0.16,0.0832,0.17,0.0842
model-cv-0,7,0.22,0.0824,0.17,0.0839
model-cv-0,8,0.2,0.0827,0.18,0.0834
model-cv-0,9,0.33,0.0798,0.25,0.0808
model-cv-0,10,0.28,0.0785,0.27,0.0784
model-cv-0,11,0.31,0.0757,0.3,0.0763
model-cv-0,12,0.38,0.0768,0.31,0.0745
model-cv-0,13,0.28,0.0741,0.33,0.0731
model-cv-0,14,0.38,0.0714,0.35,0.0715
model-cv-0,15,0.27,0.0722,0.35,0.0721
model-cv-0,16,0.36,0.0716,0.39,0.0689
model-cv-0,17,0.39,0.0682,0.4,0.0684
model-cv-0,18,0.41,0.074,0.41,0.0675
model-cv-0,19,0.36,0.0705,0.41,0.0669
model-cv-0,20,0.44,0.0667,0.42,0.0666
model-cv-0,21,0.38,0.0685,0.43,0.066
model-cv-0,22,0.39,0.0668,0.43,0.0658
model-cv-0,23,0.48,0.0653,0.43,0.0653
model-cv-0,24,0.44,0.0691,0.44,0.0649
model-cv-0,25,0.45,0.0668,0.44,0.0649
model-cv-0,26,0.5,0.0644,0.45,0.0647
model-cv-0,27,0.41,0.0644,0.44,0.0646
model-cv-0,28,0.42,0.0701,0.45,0.0646
model-cv-0,29,0.44,0.066,0.44,0.0651
model-cv-0,30,0.47,0.0642,0.45,0.0644
model-cv-0,31,0.45,0.0672,0.45,0.0641
model-cv-0,32,0.42,0.0675,0.45,0.0645
model-cv-0,33,0.42,0.0655,0.45,0.0648
model-cv-0,34,0.59,0.0623,0.46,0.0641
model-cv-0,35,0.44,0.0649,0.46,0.0641
model-cv-0,36,0.45,0.0638,0.45,0.0642
model-cv-0,37,0.39,0.0662,0.45,0.0648
model-cv-0,38,0.38,0.0658,0.45,0.0646
model-cv-0,39,0.34,0.0682,0.45,0.0642
model-cv-0,40,0.52,0.064,0.46,0.0642
model-cv-0,41,0.56,0.0615,0.45,0.0651
model-cv-0,42,0.41,0.0708,0.45,0.0646
model-cv-0,43,0.48,0.0639,0.45,0.0653
model-cv-0,44,0.44,0.0655,0.45,0.0651
model-cv-0,45,0.39,0.0636,0.45,0.0639
model-cv-0,46,0.41,0.0676,0.45,0.0646
model-cv-0,47,0.42,0.0651,0.45,0.0645
model-cv-0,48,0.33,0.0683,0.45,0.0643
model-cv-0,49,0.5,0.0619,0.45,0.0649
model-cv-0,50,0.47,0.0638,0.45,0.0649
model-cv-0,51,0.47,0.0637,0.45,0.0645
model-cv-0,52,0.47,0.0631,0.45,0.0654
